state_name,county_name,year,median_age,average_household_income,per_capita_income
 Arkansas,Mississippi County,2021,36.6,45740.0,25267.0
 Arkansas,Monroe County,2021,45.5,41667.0,23446.0
 Arkansas,Montgomery County,2021,50.4,41032.0,24184.0
 Arkansas,Nevada County,2021,45.0,42670.0,20095.0
 Arkansas,Newton County,2021,48.5,42817.0,22406.0
 Arkansas,Ouachita County,2021,44.2,43338.0,22485.0
 Arkansas,Perry County,2021,43.8,47500.0,24857.0
 Arkansas,Phillips County,2021,39.3,32235.0,20242.0
 Arkansas,Pike County,2021,43.4,46672.0,26008.0
 Arkansas,Poinsett County,2021,40.0,42854.0,22170.0
 Arkansas,Polk County,2021,44.3,43444.0,26879.0
 Arkansas,Pope County,2021,36.1,47322.0,26212.0
 Arkansas,Prairie County,2021,45.7,47335.0,27799.0
 Arkansas,Pulaski County,2021,37.6,55235.0,35718.0
 Arkansas,Randolph County,2021,39.0,42225.0,24648.0
 Arkansas,St. Francis County,2021,38.8,34981.0,19667.0
 Arkansas,Saline County,2021,39.8,68605.0,33861.0
 Arkansas,Scott County,2021,41.4,43577.0,22064.0
 Arkansas,Searcy County,2021,48.3,39627.0,20532.0
 Arkansas,Sebastian County,2021,37.8,50226.0,29684.0
 Arkansas,Sevier County,2021,35.2,49470.0,24415.0
 Arkansas,Sharp County,2021,47.1,37361.0,20326.0
 Arkansas,Stone County,2021,49.7,32813.0,20078.0
 Arkansas,Union County,2021,41.4,46444.0,27072.0
 Arkansas,Van Buren County,2021,49.0,40763.0,23389.0
 Arkansas,Washington County,2021,32.4,56610.0,31380.0
 Arkansas,White County,2021,37.6,46345.0,25535.0
 Arkansas,Woodruff County,2021,45.5,43717.0,27219.0
 Arkansas,Yell County,2021,39.8,51070.0,24771.0
 Arkansas,Arkansas County,2022,41.4,58695.0,28759.0
 Arkansas,Ashley County,2022,43.1,44804.0,25568.0
 Arkansas,Baxter County,2022,52.1,47403.0,30264.0
 Arkansas,Benton County,2022,35.7,85269.0,43359.0
 Arkansas,Boone County,2022,41.9,52275.0,28886.0
 Arkansas,Bradley County,2022,40.2,43688.0,23830.0
 Arkansas,Calhoun County,2022,44.2,60237.0,24047.0
 Arkansas,Carroll County,2022,44.6,56826.0,29123.0
 Arkansas,Chicot County,2022,43.2,36593.0,24156.0
 Arkansas,Clark County,2022,31.7,48071.0,24532.0
 Arkansas,Clay County,2022,42.7,44685.0,26554.0
 Arkansas,Cleburne County,2022,49.5,52780.0,31041.0
 Arkansas,Cleveland County,2022,42.5,48913.0,26479.0
 Arkansas,Columbia County,2022,35.1,47441.0,27243.0
 Arkansas,Conway County,2022,42.2,50282.0,28694.0
 Arkansas,Craighead County,2022,34.4,55169.0,31298.0
 Arkansas,Crawford County,2022,39.2,56702.0,28920.0
 Arkansas,Crittenden County,2022,35.8,51860.0,27834.0
 Arkansas,Cross County,2022,40.7,48129.0,27776.0
 Arkansas,Dallas County,2022,45.8,40085.0,26378.0
 Arkansas,Desha County,2022,40.7,38067.0,21588.0
 Arkansas,Drew County,2022,37.5,44968.0,27349.0
 Arkansas,Faulkner County,2022,33.8,61273.0,31301.0
 Arkansas,Franklin County,2022,42.5,47695.0,25517.0
 Arkansas,Fulton County,2022,47.4,38917.0,22895.0
 Arkansas,Garland County,2022,45.4,54229.0,31854.0
 Arkansas,Grant County,2022,40.2,68598.0,35170.0
 Arkansas,Greene County,2022,37.8,54879.0,26941.0
 Arkansas,Hempstead County,2022,40.4,45049.0,25577.0
 Arkansas,Hot Spring County,2022,42.6,50260.0,25486.0
 Arkansas,Howard County,2022,39.7,44824.0,25458.0
 Arkansas,Independence County,2022,39.1,52361.0,27867.0
 Arkansas,Izard County,2022,47.7,46159.0,25331.0
 Arkansas,Jackson County,2022,40.2,41929.0,23048.0
 Arkansas,Jefferson County,2022,39.5,46855.0,24571.0
 Arkansas,Johnson County,2022,39.0,42470.0,22457.0
 Arkansas,Lafayette County,2022,48.3,40262.0,23699.0
 Arkansas,Lawrence County,2022,39.8,43606.0,25301.0
 Arkansas,Lee County,2022,41.6,33801.0,20338.0
 Arkansas,Lincoln County,2022,40.6,50526.0,18191.0
 Arkansas,Little River County,2022,42.3,58627.0,28764.0
 Arkansas,Logan County,2022,43.5,51131.0,28495.0
 Arkansas,Lonoke County,2022,37.0,68078.0,32720.0
 Arkansas,Madison County,2022,41.1,51514.0,27709.0
 Arkansas,Marion County,2022,51.7,42891.0,25315.0
 Arkansas,Miller County,2022,39.9,47613.0,26572.0
 Arkansas,Mississippi County,2022,37.0,50012.0,27863.0
 Arkansas,Monroe County,2022,45.8,41786.0,24117.0
 Arkansas,Montgomery County,2022,50.5,47103.0,26815.0
 Arkansas,Nevada County,2022,44.7,43421.0,22041.0
 Arkansas,Newton County,2022,48.7,50699.0,26544.0
 Arkansas,Ouachita County,2022,43.9,47348.0,25289.0
 Arkansas,Perry County,2022,44.0,53980.0,26967.0
 Arkansas,Phillips County,2022,39.7,37458.0,22644.0
 Arkansas,Pike County,2022,43.3,49248.0,28392.0
 Arkansas,Poinsett County,2022,39.9,43440.0,24807.0
 Arkansas,Polk County,2022,44.4,48449.0,30395.0
 Arkansas,Pope County,2022,36.7,51678.0,28018.0
 Arkansas,Prairie County,2022,46.5,47045.0,29018.0
 Arkansas,Pulaski County,2022,37.7,58326.0,39146.0
 Arkansas,Randolph County,2022,39.1,45993.0,25528.0
 Arkansas,St. Francis County,2022,38.8,39822.0,20991.0
 Arkansas,Saline County,2022,40.3,73236.0,36151.0
 Arkansas,Scott County,2022,42.8,45340.0,23086.0
 Arkansas,Searcy County,2022,46.9,42063.0,22384.0
 Arkansas,Sebastian County,2022,38.0,54047.0,32577.0
 Arkansas,Sevier County,2022,34.9,53567.0,26369.0
 Arkansas,Sharp County,2022,47.4,43332.0,25283.0
 Arkansas,Stone County,2022,49.5,37664.0,21640.0
 Arkansas,Union County,2022,41.3,49745.0,29252.0
 Arkansas,Van Buren County,2022,49.7,45768.0,26183.0
 Arkansas,Washington County,2022,32.3,61985.0,34531.0
 Arkansas,White County,2022,38.3,51144.0,27364.0
 Arkansas,Woodruff County,2022,45.2,49608.0,29216.0
 Arkansas,Yell County,2022,40.0,55879.0,26044.0
 California,Alameda County,2020,37.8,104888.0,49883.0
 California,Alpine County,2020,47.6,85750.0,37690.0
 California,Butte County,2020,36.9,54972.0,30700.0
 California,Colusa County,2020,35.4,59427.0,27614.0
 California,Contra Costa County,2020,39.9,103997.0,50118.0
 California,El Dorado County,2020,46.3,83710.0,44651.0
 California,Fresno County,2020,32.4,57109.0,25757.0
 California,Humboldt County,2020,38.9,49235.0,29584.0
 California,Imperial County,2020,32.5,46222.0,18064.0
 California,Kern County,2020,31.9,54851.0,23855.0
 California,Kings County,2020,32.0,61556.0,22919.0
 California,Lassen County,2020,36.8,56971.0,20928.0
 California,Madera County,2020,34.1,61924.0,23212.0
 California,Marin County,2020,47.1,121671.0,74446.0
 California,Mariposa County,2020,51.8,50960.0,29882.0
 California,Mendocino County,2020,43.4,52915.0,30351.0
 California,Merced County,2020,31.2,56330.0,23677.0
 California,Modoc County,2020,47.6,51250.0,25578.0
 California,Monterey County,2020,34.7,76943.0,32122.0
 California,Napa County,2020,41.8,92219.0,46912.0
 California,Nevada County,2020,50.5,68333.0,41079.0
 California,Orange County,2020,38.3,94441.0,43049.0
 California,Placer County,2020,42.2,93677.0,46023.0
 California,Plumas County,2020,51.9,57233.0,34334.0
 California,Riverside County,2020,35.8,70732.0,29913.0
 California,Sacramento County,2020,36.4,70684.0,34078.0
 California,San Benito County,2020,35.7,85808.0,33841.0
 California,San Bernardino County,2020,33.6,65761.0,26402.0
 California,San Diego County,2020,36.1,82426.0,39737.0
 California,San Francisco County,2020,38.3,119136.0,72041.0
 California,San Joaquin County,2020,34.4,68628.0,28928.0
 California,San Luis Obispo County,2020,39.5,77948.0,38686.0
 California,San Mateo County,2020,39.8,128091.0,64450.0
 California,Santa Clara County,2020,37.2,130890.0,59297.0
 California,Santa Cruz County,2020,38.2,89986.0,44278.0
 California,Sierra County,2020,54.0,52103.0,32533.0
 California,Solano County,2020,38.3,84638.0,36685.0
 California,Sonoma County,2020,42.4,86173.0,44071.0
 California,Sutter County,2020,35.8,63502.0,29495.0
 California,Tehama County,2020,40.6,48895.0,29012.0
 California,Tulare County,2020,31.2,52534.0,22092.0
 California,Tuolumne County,2020,48.7,60509.0,35694.0
 California,Yolo County,2020,31.1,73746.0,36036.0
 California,Yuba County,2020,33.0,59424.0,25774.0
 California,Mono County,2020,39.5,64924.0,37103.0
 California,Amador County,2020,49.9,65187.0,33897.0
 California,Calaveras County,2020,52.8,67054.0,33027.0
 California,Del Norte County,2020,40.0,49981.0,24361.0
 California,Glenn County,2020,35.9,51682.0,23715.0
 California,Inyo County,2020,45.3,59296.0,33404.0
 California,Lake County,2020,45.3,49254.0,29714.0
 California,Los Angeles County,2020,36.7,71358.0,35685.0
 California,Santa Barbara County,2020,33.8,78925.0,38141.0
 California,Shasta County,2020,41.7,57139.0,31049.0
 California,Siskiyou County,2020,47.7,47403.0,29381.0
 California,Stanislaus County,2020,34.3,62873.0,27225.0
 California,Trinity County,2020,52.4,41780.0,26228.0
 California,Ventura County,2020,38.5,89295.0,39403.0
 California,Alameda County,2021,38.0,112017.0,53815.0
 California,Alpine County,2021,48.2,96000.0,39055.0
 California,Amador County,2021,49.7,69955.0,36589.0
 California,Butte County,2021,36.6,59863.0,33424.0
 California,Calaveras County,2021,52.3,70119.0,34791.0
 California,Colusa County,2021,35.6,61861.0,28063.0
 California,Contra Costa County,2021,39.9,110455.0,53656.0
 California,Del Norte County,2021,40.1,53280.0,24708.0
 California,El Dorado County,2021,46.2,88770.0,48953.0
 California,Fresno County,2021,32.6,61276.0,27295.0
 California,Glenn County,2021,35.5,56332.0,25100.0
 California,Humboldt County,2021,39.1,53350.0,31044.0
 California,Imperial County,2021,32.5,49078.0,19005.0
 California,Inyo County,2021,44.5,60925.0,34304.0
 California,Kern County,2021,32.1,58824.0,25328.0
 California,Kings County,2021,32.1,63267.0,23483.0
 California,Lake County,2021,44.6,53399.0,32147.0
 California,Lassen County,2021,37.3,59292.0,21214.0
 California,Los Angeles County,2021,37.0,76367.0,37924.0
 California,Madera County,2021,34.3,66709.0,24759.0
 California,Marin County,2021,47.1,131008.0,78995.0
 California,Mariposa County,2021,51.6,53304.0,31871.0
 California,Mendocino County,2021,43.6,56378.0,31324.0
 California,Merced County,2021,31.3,58861.0,24521.0
 California,Modoc County,2021,47.8,51090.0,26084.0
 California,Mono County,2021,40.3,71138.0,37466.0
 California,Monterey County,2021,34.9,82013.0,33786.0
 California,Napa County,2021,42.1,97498.0,49641.0
 California,Nevada County,2021,50.1,74617.0,43777.0
 California,Orange County,2021,38.5,100485.0,46099.0
 California,Placer County,2021,42.1,99734.0,48580.0
 California,Plumas County,2021,51.8,57885.0,35139.0
 California,Riverside County,2021,36.0,76066.0,32079.0
 California,Sacramento County,2021,36.6,76422.0,36152.0
 California,San Benito County,2021,35.7,95606.0,37238.0
 California,San Bernardino County,2021,33.8,70287.0,28443.0
 California,San Diego County,2021,36.3,88240.0,42696.0
 California,San Francisco County,2021,38.7,126187.0,77267.0
 California,San Joaquin County,2021,34.6,74962.0,30628.0
 California,San Luis Obispo County,2021,39.7,82514.0,41407.0
 California,San Mateo County,2021,40.0,136837.0,69919.0
 California,Santa Barbara County,2021,33.9,84356.0,40634.0
 California,Santa Clara County,2021,37.5,140258.0,65052.0
 California,Santa Cruz County,2021,38.5,96093.0,47619.0
 California,Shasta County,2021,41.5,61937.0,33507.0
 California,Sierra County,2021,45.9,56152.0,34454.0
 California,Siskiyou County,2021,47.1,49857.0,29563.0
 California,Solano County,2021,38.5,89648.0,39068.0
 California,Sonoma County,2021,42.5,91607.0,47580.0
 California,Stanislaus County,2021,34.4,68368.0,29195.0
 California,Sutter County,2021,35.8,67003.0,30932.0
 California,Tehama County,2021,40.0,52901.0,30976.0
 California,Trinity County,2021,53.9,42206.0,29312.0
 California,Tulare County,2021,31.3,57394.0,23706.0
 California,Tuolumne County,2021,48.6,66846.0,37042.0
 California,Ventura County,2021,38.7,94150.0,41863.0
 California,Yolo County,2021,31.5,78386.0,38805.0
 California,Yuba County,2021,33.2,62666.0,27163.0
 California,Alameda County,2022,38.4,122488.0,60193.0
 California,Alpine County,2022,43.0,101125.0,55425.0
 California,Amador County,2022,49.6,74853.0,40379.0
 California,Butte County,2022,36.5,66085.0,36374.0
 California,Calaveras County,2022,52.1,77526.0,37935.0
 California,Colusa County,2022,36.0,69619.0,31915.0
 California,Contra Costa County,2022,40.1,120020.0,59083.0
 California,Del Norte County,2022,40.0,61149.0,28396.0
 California,El Dorado County,2022,46.2,99246.0,55455.0
 California,Fresno County,2022,32.8,67756.0,30130.0
 California,Glenn County,2022,35.8,64033.0,28106.0
 California,Humboldt County,2022,39.5,57881.0,33988.0
 California,Imperial County,2022,32.6,53847.0,21216.0
 California,Inyo County,2022,44.6,63417.0,36673.0
 California,Kern County,2022,32.2,63883.0,27976.0
 California,Kings County,2022,32.1,68540.0,26193.0
 California,Lake County,2022,44.5,56259.0,34020.0
 California,Lassen County,2022,37.2,59515.0,23646.0
 California,Los Angeles County,2022,37.4,83411.0,41847.0
 California,Madera County,2022,34.4,73543.0,28158.0
 California,Marin County,2022,47.4,142019.0,87300.0
 California,Mariposa County,2022,51.6,60021.0,36106.0
 California,Mendocino County,2022,43.7,61335.0,34977.0
 California,Merced County,2022,31.5,64772.0,26869.0
 California,Modoc County,2022,47.5,54962.0,28860.0
 California,Mono County,2022,40.5,82038.0,43315.0
 California,Monterey County,2022,35.1,91043.0,37741.0
 California,Napa County,2022,42.5,105809.0,54306.0
 California,Nevada County,2022,50.2,79395.0,46706.0
 California,Orange County,2022,38.7,109361.0,50683.0
 California,Placer County,2022,42.3,109375.0,54004.0
 California,Plumas County,2022,52.3,67885.0,41701.0
 California,Riverside County,2022,36.3,84505.0,35356.0
 California,Sacramento County,2022,36.8,84010.0,39763.0
 California,San Benito County,2022,35.7,104451.0,40799.0
 California,San Bernardino County,2022,33.9,77423.0,31348.0
 California,San Diego County,2022,36.7,96974.0,46957.0
 California,San Francisco County,2022,39.3,136689.0,86186.0
 California,San Joaquin County,2022,34.8,82837.0,33870.0
 California,San Luis Obispo County,2022,40.0,90158.0,47390.0
 California,San Mateo County,2022,40.3,149907.0,77741.0
 California,Santa Barbara County,2022,34.3,92332.0,44635.0
 California,Santa Clara County,2022,37.7,153792.0,73017.0
 California,Santa Cruz County,2022,39.2,104409.0,52887.0
 California,Shasta County,2022,41.7,68347.0,36458.0
 California,Sierra County,2022,54.9,61108.0,37692.0
 California,Siskiyou County,2022,47.2,53898.0,33650.0
 California,Solano County,2022,38.8,97037.0,42886.0
 California,Sonoma County,2022,42.7,99266.0,52523.0
 California,Stanislaus County,2022,34.5,74872.0,32044.0
 California,Sutter County,2022,36.0,72654.0,34039.0
 California,Tehama County,2022,40.3,59029.0,33800.0
 California,Trinity County,2022,53.2,47317.0,32856.0
 California,Tulare County,2022,31.5,64474.0,26282.0
 California,Tuolumne County,2022,48.7,70432.0,40095.0
 California,Ventura County,2022,39.0,102141.0,45846.0
 California,Yolo County,2022,32.0,85097.0,41703.0
 California,Yuba County,2022,33.5,66693.0,30036.0
 Colorado,Alamosa County,2020,32.3,41121.0,23020.0
 Colorado,Archuleta County,2020,50.3,55658.0,32995.0
 Colorado,Baca County,2020,45.9,34655.0,24583.0
 Colorado,Boulder County,2020,36.9,87476.0,48776.0
 Colorado,Broomfield County,2020,38.4,101206.0,51461.0
 Colorado,Cheyenne County,2020,41.1,67763.0,31409.0
 Colorado,Conejos County,2020,38.5,33611.0,20139.0
 Colorado,Costilla County,2020,49.6,34732.0,21893.0
 Colorado,Custer County,2020,60.1,60361.0,31608.0
 Colorado,Delta County,2020,47.7,47968.0,26642.0
 Colorado,Dolores County,2020,57.5,56786.0,31290.0
 Colorado,Douglas County,2020,39.0,121393.0,53836.0
 Colorado,Eagle County,2020,36.8,85877.0,47406.0
 Colorado,Elbert County,2020,46.2,104231.0,43911.0
 Colorado,El Paso County,2020,34.4,71517.0,35177.0
 Colorado,Fremont County,2020,45.2,52364.0,24703.0
 Colorado,Garfield County,2020,36.6,75435.0,33826.0
 Colorado,Gilpin County,2020,49.1,90547.0,59076.0
 Colorado,Grand County,2020,43.5,71769.0,39547.0
 Colorado,Gunnison County,2020,34.8,60557.0,33727.0
 Colorado,Hinsdale County,2020,55.5,39038.0,34595.0
 Colorado,Huerfano County,2020,55.6,40255.0,25839.0
 Colorado,Jackson County,2020,53.9,46157.0,30813.0
 Colorado,Jefferson County,2020,40.2,87793.0,45581.0
 Colorado,Kiowa County,2020,39.8,39503.0,23275.0
 Colorado,Kit Carson County,2020,38.4,50411.0,29276.0
 Colorado,Lake County,2020,37.8,65858.0,35264.0
 Colorado,La Plata County,2020,40.8,69291.0,38841.0
 Colorado,Larimer County,2020,36.2,76366.0,38142.0
 Colorado,Las Animas County,2020,46.2,44159.0,26918.0
 Colorado,Lincoln County,2020,37.7,47042.0,16755.0
 Colorado,Logan County,2020,38.9,49560.0,26281.0
 Colorado,Mesa County,2020,40.0,57157.0,29783.0
 Colorado,Moffat County,2020,36.7,54583.0,29059.0
 Colorado,Montezuma County,2020,45.2,50717.0,26564.0
 Colorado,Morgan County,2020,36.2,58468.0,24800.0
 Colorado,Ouray County,2020,53.5,68893.0,41481.0
 Colorado,Park County,2020,51.9,76611.0,38042.0
 Colorado,Pitkin County,2020,43.3,82455.0,61261.0
 Colorado,Prowers County,2020,38.5,42648.0,23496.0
 Colorado,Rio Blanco County,2020,37.6,54247.0,28287.0
 Colorado,Rio Grande County,2020,41.2,43570.0,27300.0
 Colorado,Saguache County,2020,49.1,45231.0,22921.0
 Colorado,San Miguel County,2020,42.1,66898.0,47248.0
 Colorado,Sedgwick County,2020,39.7,43875.0,27961.0
 Colorado,Teller County,2020,50.2,61463.0,34541.0
 Colorado,Washington County,2020,41.3,51181.0,28224.0
 Colorado,Yuma County,2020,38.9,54393.0,28791.0
 Colorado,Adams County,2020,34.0,73817.0,31310.0
 Colorado,Arapahoe County,2020,36.8,80291.0,42184.0
 Colorado,Bent County,2020,40.6,38083.0,15738.0
 Colorado,Chaffee County,2020,49.0,55176.0,31960.0
 Colorado,Clear Creek County,2020,48.6,71919.0,44162.0
 Colorado,Crowley County,2020,38.8,40785.0,16593.0
 Colorado,Denver County,2020,34.6,72661.0,45636.0
 Colorado,Mineral County,2020,51.0,53571.0,30908.0
 Colorado,Montrose County,2020,45.5,54611.0,30017.0
 Colorado,Otero County,2020,40.4,43075.0,23275.0
 Colorado,Phillips County,2020,37.5,50426.0,29857.0
 Colorado,Pueblo County,2020,39.7,49979.0,26504.0
 Colorado,Routt County,2020,40.5,76198.0,44727.0
 Colorado,San Juan County,2020,45.1,56875.0,36454.0
 Colorado,Summit County,2020,38.2,80709.0,44973.0
 Colorado,Weld County,2020,34.6,74332.0,32399.0
 Colorado,Adams County,2021,34.2,78304.0,33571.0
 Colorado,Alamosa County,2021,32.9,46217.0,25249.0
 Colorado,Arapahoe County,2021,37.0,84947.0,45046.0
 Colorado,Archuleta County,2021,50.0,62907.0,34394.0
 Colorado,Baca County,2021,43.2,39891.0,26220.0
 Colorado,Bent County,2021,40.9,40972.0,16557.0
 Colorado,Boulder County,2021,37.2,92466.0,52401.0
 Colorado,Broomfield County,2021,38.4,107570.0,55176.0
 Colorado,Chaffee County,2021,49.0,61216.0,34290.0
 Colorado,Cheyenne County,2021,42.0,69063.0,34055.0
 Colorado,Clear Creek County,2021,49.5,76313.0,52364.0
 Colorado,Conejos County,2021,38.7,38536.0,22345.0
 Colorado,Costilla County,2021,51.7,35000.0,23442.0
 Colorado,Crowley County,2021,37.5,37870.0,15037.0
 Colorado,Custer County,2021,59.0,59877.0,35255.0
 Colorado,Delta County,2021,47.6,51803.0,30551.0
 Colorado,Denver County,2021,34.8,78177.0,50642.0
 Colorado,Dolores County,2021,58.6,62500.0,36003.0
 Colorado,Douglas County,2021,39.1,127443.0,57481.0
 Colorado,Eagle County,2021,37.8,91338.0,49010.0
 Colorado,Elbert County,2021,46.2,114904.0,50147.0
 Colorado,El Paso County,2021,34.6,75909.0,37619.0
 Colorado,Fremont County,2021,44.8,53411.0,25371.0
 Colorado,Garfield County,2021,36.8,77212.0,35608.0
 Colorado,Gilpin County,2021,49.2,96784.0,66627.0
 Colorado,Grand County,2021,43.6,69353.0,39377.0
 Colorado,Gunnison County,2021,36.1,63341.0,37642.0
 Colorado,Hinsdale County,2021,56.9,45714.0,39213.0
 Colorado,Huerfano County,2021,55.4,45724.0,26111.0
 Colorado,Jackson County,2021,55.0,44667.0,28619.0
 Colorado,Jefferson County,2021,40.2,93933.0,49213.0
 Colorado,Kiowa County,2021,41.6,45476.0,26540.0
 Colorado,Kit Carson County,2021,38.9,52917.0,33007.0
 Colorado,Lake County,2021,35.4,73099.0,37837.0
 Colorado,La Plata County,2021,41.3,75089.0,40529.0
 Colorado,Larimer County,2021,36.3,80664.0,42596.0
 Colorado,Las Animas County,2021,46.4,45118.0,26521.0
 Colorado,Lincoln County,2021,38.4,46894.0,19758.0
 Colorado,Logan County,2021,38.1,50998.0,27849.0
 Colorado,Mesa County,2021,40.3,62127.0,33073.0
 Colorado,Mineral County,2021,50.8,55556.0,33849.0
 Colorado,Moffat County,2021,37.4,58583.0,29451.0
 Colorado,Montezuma County,2021,45.0,58335.0,28520.0
 Colorado,Montrose County,2021,45.6,57225.0,31403.0
 Colorado,Morgan County,2021,36.1,62914.0,26919.0
 Colorado,Otero County,2021,40.1,45826.0,23689.0
 Colorado,Ouray County,2021,54.4,67228.0,42317.0
 Colorado,Park County,2021,51.3,77775.0,39975.0
 Colorado,Phillips County,2021,37.8,50951.0,32223.0
 Colorado,Pitkin County,2021,45.9,92708.0,76883.0
 Colorado,Prowers County,2021,37.9,44984.0,24281.0
 Colorado,Pueblo County,2021,39.5,53430.0,28540.0
 Colorado,Rio Blanco County,2021,37.5,58239.0,28139.0
 Colorado,Rio Grande County,2021,40.7,50287.0,30215.0
 Colorado,Routt County,2021,41.5,83725.0,50571.0
 Colorado,Saguache County,2021,49.6,48413.0,29805.0
 Colorado,San Juan County,2021,45.2,63333.0,40019.0
 Colorado,San Miguel County,2021,42.1,70965.0,51725.0
 Colorado,Sedgwick County,2021,43.5,44405.0,28922.0
 Colorado,Summit County,2021,38.6,93505.0,48488.0
 Colorado,Teller County,2021,50.4,68677.0,38556.0
 Colorado,Washington County,2021,41.0,54141.0,29814.0
 Colorado,Weld County,2021,34.8,80843.0,35707.0
 Colorado,Yuma County,2021,38.1,56327.0,29600.0
 Colorado,Adams County,2022,34.4,86297.0,37550.0
 Colorado,Alamosa County,2022,32.2,52271.0,28945.0
 Colorado,Arapahoe County,2022,37.1,92292.0,49530.0
 Colorado,Archuleta County,2022,50.8,66813.0,39155.0
 Colorado,Baca County,2022,42.0,42115.0,28115.0
